Current name,Current field,units,,To keep?,New name,New field,New units,Resolution,Long. Lat,Eastings Northings,Location,Project,Parameter,SuDS/GI type,All,,Weather,Rainfall,Outflow (drain gauge),Soil moisture/VWC,Soil temperature,Soil electrical conductivity,Soil tension/pressure,Water depth,Runoff simulator,Rel Humidity,Air temperature,Barometric pressure,Evapotranspiration,Wind,Wind direction,Wind speed,Power,Solar radiation,PLEXUS,Swale,UGDaMS,CACTUS,ACHILLES,Biochar,City wide,Green roof,NGIF other,Lysimeter,Ensemble,Swale,Green roof,Cell A,Cell B
GP2-10-76 (Lysimeter 6),#ET (P-M) - Mono-cropped Hairgrass##Surface resistance (night),degrees,,N,Lysimeter 6,,,,"54.973675, -1.625817",,Lysimeter 6, ,Evapotranspiration,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),#ET (P-M) - Mono-cropped Iris##Canopy LAI,V,,N,Lysimeter 6,,,,"54.973675, -1.625818",,Lysimeter 6, ,Evapotranspiration,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),#ET (P-M) - Mono-cropped Iris##Canopy albedo,,,N,Lysimeter 6,,,,"54.973675, -1.625819",,Lysimeter 6, ,Evapotranspiration,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),#ET (P-M) - Mono-cropped Iris##Canopy height,s.m-1,,N,Lysimeter 6,,,,"54.973675, -1.625820",,Lysimeter 6, ,Evapotranspiration,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),#ET (P-M) - Mono-cropped Iris##Surface resistance (day),s.m-1,,N,Lysimeter 6,,,,"54.973675, -1.625821",,Lysimeter 6, ,Evapotranspiration,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),#ET (P-M) - Mono-cropped Iris##Surface resistance (night),,,N,Lysimeter 6,,,,"54.973675, -1.625822",,Lysimeter 6, ,Evapotranspiration,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),Abtew Coefficient,,,N,Lysimeter 6,,,,"54.973675, -1.625823",,Lysimeter 6, , ,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),Air temperature - GP2,Degrees,,Y,Lysimeter 6,Air temperature,°C,15 min,"54.973675, -1.625824",,Lysimeter 6, ,Weather,Lysimeter,All,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),Barometric pressure - GP2,mm,,Y,Lysimeter 6,Barometric pressure,hPa,15 min,"54.973675, -1.625825",,Lysimeter 6, ,Weather,Lysimeter,All,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),CS320 Calibration - X,mm,,N,Lysimeter 6,,,,"54.973675, -1.625826",,Lysimeter 6, , ,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),CS320 Calibration - Y,mm,,N,Lysimeter 6,,,,"54.973675, -1.625827",,Lysimeter 6, , ,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),CS320 Calibration - Z,mm,,N,Lysimeter 6,,,,"54.973675, -1.625828",,Lysimeter 6, , ,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),Counter#@15m,m/s,,Y,Lysimeter 6,Outflow,Tips,15 min,"54.973675, -1.625829",,Lysimeter 6, ,Outflow (drain gauge),Lysimeter,All,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),ET (P-M) - Bare Earth#@15m/15m,mm,,Y,Lysimeter 6,ETo (Bare earth) - 15 minutes,mm,15 min,"54.973675, -1.625830",,Lysimeter 6, ,Evapotranspiration,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),ET (P-M) - Bare Earth-Cumul1@15m,mm,,N,Lysimeter 6,,,,"54.973675, -1.625831",,Lysimeter 6, ,Evapotranspiration,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),ET (P-M) - Bare Earth-Cumul1@1d,mm,,N,Lysimeter 6,,,,"54.973675, -1.625832",,Lysimeter 6, ,Evapotranspiration,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),ET (P-M) - Bare Earth-CumulDaily1@15m,mm,,Y,Lysimeter 6,ETo (Bare earth) - Cumulative daily,mm,15 min,"54.973675, -1.625833",,Lysimeter 6, ,Evapotranspiration,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),ET (P-M) - Bare Earth-Tot1@1d,mm,,Y,Lysimeter 6,Daily ETo (Bare earth),mm,1 day,"54.973675, -1.625834",,Lysimeter 6, ,Evapotranspiration,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),ET (P-M) - Mono-cropped Hairgrass#@15m/15m,mm,,N,Lysimeter 6,,,,"54.973675, -1.625835",,Lysimeter 6, ,Evapotranspiration,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),ET (P-M) - Mono-cropped Hairgrass-Cumul5@15m,mm,,N,Lysimeter 6,,,,"54.973675, -1.625836",,Lysimeter 6, ,Evapotranspiration,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),ET (P-M) - Mono-cropped Hairgrass-Cumul5@1d,mm.d-1,,N,Lysimeter 6,,,,"54.973675, -1.625837",,Lysimeter 6, ,Evapotranspiration,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),ET (P-M) - Mono-cropped Hairgrass-CumulDaily5@15m,mm,,N,Lysimeter 6,,,,"54.973675, -1.625838",,Lysimeter 6, ,Evapotranspiration,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),ET (P-M) - Mono-cropped Hairgrass-Tot5@1d,mm.d-1,,N,Lysimeter 6,,,,"54.973675, -1.625839",,Lysimeter 6, ,Evapotranspiration,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),ET (P-M) - Mono-cropped Iris#@15m/15m,mm,,N,Lysimeter 6,,,,"54.973675, -1.625840",,Lysimeter 6, ,Evapotranspiration,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),ET (P-M) - Mono-cropped Iris-Cumul4@15m,mm,,N,Lysimeter 6,,,,"54.973675, -1.625841",,Lysimeter 6, ,Evapotranspiration,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),ET (P-M) - Mono-cropped Iris-Cumul4@1d,mm.d-1,,N,Lysimeter 6,,,,"54.973675, -1.625842",,Lysimeter 6, ,Evapotranspiration,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),ET (P-M) - Mono-cropped Iris-CumulDaily4@15m,mm,,N,Lysimeter 6,,,,"54.973675, -1.625843",,Lysimeter 6, ,Evapotranspiration,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),ET (P-M) - Mono-cropped Iris-Tot4@1d,MJ/m^2,,N,Lysimeter 6,,,,"54.973675, -1.625844",,Lysimeter 6, ,Evapotranspiration,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),ET (P-M) - Reference (Grass) - Ensembles#@15m/15m,mm,,N,Lysimeter 6,,,,"54.973675, -1.625845",,Lysimeter 6, ,Evapotranspiration,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),ET (P-M) - Reference (Grass) - Ensembles-Cumul6@1d,deg C,,N,Lysimeter 6,,,,"54.973675, -1.625846",,Lysimeter 6, ,Evapotranspiration,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),ET (P-M) - Reference (Grass) - Ensembles-Tot6@1d,mm.d-1,,N,Lysimeter 6,,,,"54.973675, -1.625847",,Lysimeter 6, ,Evapotranspiration,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),ET (P-M) - Reference (Grass)#@15m/15m,mm,,Y,Lysimeter 6,ETo (Reference grass) - 15 minutes,mm,15 min,"54.973675, -1.625848",,Lysimeter 6, ,Evapotranspiration,Lysimeter,All,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),ET (P-M) - Reference (Grass)-Cumul2@15m,mm,,N,Lysimeter 6,,,,"54.973675, -1.625849",,Lysimeter 6, ,Evapotranspiration,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),ET (P-M) - Reference (Grass)-Cumul2@1d,mm,,N,Lysimeter 6,,,,"54.973675, -1.625850",,Lysimeter 6, ,Evapotranspiration,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),ET (P-M) - Reference (Grass)-CumulDaily2@15m,mm,,Y,Lysimeter 6,ETo (Reference grass) - Cumulative daily,mm,15 min,"54.973675, -1.625851",,Lysimeter 6, ,Evapotranspiration,Lysimeter,All,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),ET (P-M) - Reference (Grass)-Tot2@1d,mm,,Y,Lysimeter 6,Daily ETo (Reference grass),mm,1 day,"54.973675, -1.625852",,Lysimeter 6, ,Evapotranspiration,Lysimeter,All,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),ET (P-M) - Reference (Tall)#@15m/15m,mm,,Y,Lysimeter 6,Eto (Reference tall crop) - 15 minutes,mm,15 min,"54.973675, -1.625853",,Lysimeter 6, ,Evapotranspiration,Lysimeter,All,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),ET Hargreaves,W.m-2,,N,Lysimeter 6,,,,"54.973675, -1.625854",,Lysimeter 6, ,Evapotranspiration,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),Hargreaves 'a' Coefficient,m,,N,Lysimeter 6,,,,"54.973675, -1.625855",,Lysimeter 6, , ,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),Hargreaves 'b' Coefficient,s.m-1,,N,Lysimeter 6,,,,"54.973675, -1.625856",,Lysimeter 6, , ,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),McCloud 'K' Coefficient,,,N,Lysimeter 6,,,,"54.973675, -1.625857",,Lysimeter 6, , ,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),McCloud 'W' Coefficient,m,,N,Lysimeter 6,,,,"54.973675, -1.625858",,Lysimeter 6, , ,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),Power,m/s,,Y,Lysimeter 6,Power,V,15 min,"54.973675, -1.625859",,Lysimeter 6, ,Power,Lysimeter,All,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),RainGauge#@15m,m/s,,Y,Lysimeter 6,Rain - 15 minutes,mm,15 min,"54.973675, -1.625860",,Lysimeter 6, ,Weather; Rainfall,Lysimeter,All,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),RainGauge#@1h,mm,,Y,Lysimeter 6,Rain - Hourly,mm,1 hour,"54.973675, -1.625861",,Lysimeter 6, ,Weather; Rainfall,Lysimeter,All,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),RainGauge#@5m,mm,,Y,Lysimeter 6,Rain - 5 minutes,mm,5 min,"54.973675, -1.625862",,Lysimeter 6, ,Weather; Rainfall,Lysimeter,All,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),Relative humidity - GP2,Degrees,,Y,Lysimeter 6,Relative humidity,%,15 min,"54.973675, -1.625863",,Lysimeter 6, ,Weather; Rainfall,Lysimeter,All,,Y,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),Sensor temperature (CS320),mm,,Y,Lysimeter 6,Solar radiation sensor temperature,°C,15 min,"54.973675, -1.625864",,Lysimeter 6, ,Weather,Lysimeter,All,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),Solar radiation,mm,,Y,Lysimeter 6,Solar radiation,W/m²,15 min,"54.973675, -1.625865",,Lysimeter 6, ,Weather,Lysimeter,All,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),Solar radiation-Intg,%,,Y,Lysimeter 6,Daily flux,kW/m²,15 min,"54.973675, -1.625866",,Lysimeter 6, ,Weather,Lysimeter,All,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),Turc Coefficient,s.m-1,,N,Lysimeter 6,,,,"54.973675, -1.625867",,Lysimeter 6, , ,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),Wind direction (average) - GP2,%,,Y,Lysimeter 6,Wind direction (average),°,15 min,"54.973675, -1.625868",,Lysimeter 6, ,Weather,Lysimeter,All,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),Wind direction (maximum) - GP2,hPa,,Y,Lysimeter 6,Wind direction (maximum),°,15 min,"54.973675, -1.625869",,Lysimeter 6, ,Weather,Lysimeter,All,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),Wind direction (minimum) - GP2,deg C,,Y,Lysimeter 6,Wind direction (minimum),°,15 min,"54.973675, -1.625870",,Lysimeter 6, ,Weather,Lysimeter,All,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),Wind speed (average) - GP2,W.m-2,,Y,Lysimeter 6,Wind speed (average),m/s,15 min,"54.973675, -1.625871",,Lysimeter 6, ,Weather,Lysimeter,All,,Y,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),Wind speed (maximum) - GP2,Degrees,,Y,Lysimeter 6,Wind speed (maximum),m/s,15 min,"54.973675, -1.625872",,Lysimeter 6, ,Weather,Lysimeter,All,,Y,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,Y,,,,,
GP2-10-76 (Lysimeter 6),Wind speed (minimum) - GP2,deg. C,,Y,Lysimeter 6,Wind speed (minimum),m/s,15 min,"54.973675, -1.625873",,Lysimeter 6, ,Weather,Lysimeter,All,,Y,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,Y,,,,,
GP2-10-65 (Lysimeter GP2 (UGDaMS)),A_5TE_conductivity_1_20cm_road,%,,Y,Lysimeter 3,A_5TE_conductivity_1_20cm_road,mS/m,15 min,"54.973499, -1.625843",,Lysimeter 3,UGDaMS,Soil electrical conductivity,Lysimeter,All,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-65 (Lysimeter GP2 (UGDaMS)),A_5TE_conductivity_2_60cm_road,%,,Y,Lysimeter 3,A_5TE_conductivity_2_60cm_road,mS/m,15 min,"54.973499, -1.625844",,Lysimeter 3,UGDaMS,Soil electrical conductivity,Lysimeter,All,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-65 (Lysimeter GP2 (UGDaMS)),A_5TE_conductivity_3_75cm_road,%,,Y,Lysimeter 3,A_5TE_conductivity_3_75cm_road,mS/m,15 min,"54.973499, -1.625845",,Lysimeter 3,UGDaMS,Soil electrical conductivity,Lysimeter,All,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-65 (Lysimeter GP2 (UGDaMS)),A_5TE_conductivity_4_20cm_in,%,,Y,Lysimeter 3,A_5TE_conductivity_4_20cm_in,mS/m,15 min,"54.973499, -1.625846",,Lysimeter 3,UGDaMS,Soil electrical conductivity,Lysimeter,All,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-65 (Lysimeter GP2 (UGDaMS)),A_5TE_conductivity_5_60cm_in,%,,Y,Lysimeter 3,A_5TE_conductivity_5_60cm_in,mS/m,15 min,"54.973499, -1.625847",,Lysimeter 3,UGDaMS,Soil electrical conductivity,Lysimeter,All,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-65 (Lysimeter GP2 (UGDaMS)),A_5TE_soilmoisture_1_20cm_road,deg C,,Y,Lysimeter 3,A_5TE_soilmoisture_1_20cm_road,%,5 min,"54.973499, -1.625848",,Lysimeter 3,UGDaMS,Soil moisture (VWC),Lysimeter,All,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-65 (Lysimeter GP2 (UGDaMS)),A_5TE_soilmoisture_2_60cm_road,deg C,,Y,Lysimeter 3,A_5TE_soilmoisture_2_60cm_road,%,5 min,"54.973499, -1.625849",,Lysimeter 3,UGDaMS,Soil moisture (VWC),Lysimeter,All,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-65 (Lysimeter GP2 (UGDaMS)),A_5TE_soilmoisture_3_75cm_road,deg C,,Y,Lysimeter 3,A_5TE_soilmoisture_3_75cm_road,%,5 min,"54.973499, -1.625850",,Lysimeter 3,UGDaMS,Soil moisture (VWC),Lysimeter,All,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-65 (Lysimeter GP2 (UGDaMS)),A_5TE_soilmoisture_4_20cm_in,deg C,,Y,Lysimeter 3,A_5TE_soilmoisture_4_20cm_in,%,5 min,"54.973499, -1.625851",,Lysimeter 3,UGDaMS,Soil moisture (VWC),Lysimeter,All,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-65 (Lysimeter GP2 (UGDaMS)),A_5TE_soilmoisture_5_60cm_in,deg C,,Y,Lysimeter 3,A_5TE_soilmoisture_5_60cm_in,%,5 min,"54.973499, -1.625852",,Lysimeter 3,UGDaMS,Soil moisture (VWC),Lysimeter,All,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-65 (Lysimeter GP2 (UGDaMS)),A_5TE_temperature_1_20cm_road,mS/m,,Y,Lysimeter 3,A_5TE_temperature_1_20cm_road,°C,15 min,"54.973499, -1.625853",,Lysimeter 3,UGDaMS,Soil temperature,Lysimeter,All,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-65 (Lysimeter GP2 (UGDaMS)),A_5TE_temperature_2_60cm_road,mS/m,,Y,Lysimeter 3,A_5TE_temperature_2_60cm_road,°C,15 min,"54.973499, -1.625854",,Lysimeter 3,UGDaMS,Soil temperature,Lysimeter,All,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-65 (Lysimeter GP2 (UGDaMS)),A_5TE_temperature_3_75cm_road,mS/m,,Y,Lysimeter 3,A_5TE_temperature_3_75cm_road,°C,15 min,"54.973499, -1.625855",,Lysimeter 3,UGDaMS,Soil temperature,Lysimeter,All,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-65 (Lysimeter GP2 (UGDaMS)),A_5TE_temperature_4_20cm_in,mS/m,,Y,Lysimeter 3,A_5TE_temperature_4_20cm_in,°C,15 min,"54.973499, -1.625856",,Lysimeter 3,UGDaMS,Soil temperature,Lysimeter,All,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-65 (Lysimeter GP2 (UGDaMS)),A_5TE_temperature_5_60cm_in,mS/m,,Y,Lysimeter 3,A_5TE_temperature_5_60cm_in,°C,15 min,"54.973499, -1.625857",,Lysimeter 3,UGDaMS,Soil temperature,Lysimeter,All,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-65 (Lysimeter GP2 (UGDaMS)),A_SoilVUE_EC_100cm,Perm,,Y,Lysimeter 3,A_SoilVUE_EC_100cm,mS/m,15 min,"54.973499, -1.625858",,Lysimeter 3,UGDaMS,Soil electrical conductivity,Lysimeter,All,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-65 (Lysimeter GP2 (UGDaMS)),A_SoilVUE_EC_10cm,mS/m,,Y,Lysimeter 3,A_SoilVUE_EC_10cm,mS/m,15 min,"54.973499, -1.625859",,Lysimeter 3,UGDaMS,Soil electrical conductivity,Lysimeter,All,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-65 (Lysimeter GP2 (UGDaMS)),A_SoilVUE_EC_20cm,mS/m,,Y,Lysimeter 3,A_SoilVUE_EC_20cm,mS/m,15 min,"54.973499, -1.625860",,Lysimeter 3,UGDaMS,Soil electrical conductivity,Lysimeter,All,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-65 (Lysimeter GP2 (UGDaMS)),A_SoilVUE_EC_30cm,mS/m,,Y,Lysimeter 3,A_SoilVUE_EC_30cm,mS/m,15 min,"54.973499, -1.625861",,Lysimeter 3,UGDaMS,Soil electrical conductivity,Lysimeter,All,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-65 (Lysimeter GP2 (UGDaMS)),A_SoilVUE_EC_40cm,mS/m,,Y,Lysimeter 3,A_SoilVUE_EC_40cm,mS/m,15 min,"54.973499, -1.625862",,Lysimeter 3,UGDaMS,Soil electrical conductivity,Lysimeter,All,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-65 (Lysimeter GP2 (UGDaMS)),A_SoilVUE_EC_50cm,mS/m,,Y,Lysimeter 3,A_SoilVUE_EC_50cm,mS/m,15 min,"54.973499, -1.625863",,Lysimeter 3,UGDaMS,Soil electrical conductivity,Lysimeter,All,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-65 (Lysimeter GP2 (UGDaMS)),A_SoilVUE_EC_5cm,mS/m,,Y,Lysimeter 3,A_SoilVUE_EC_5cm,mS/m,15 min,"54.973499, -1.625864",,Lysimeter 3,UGDaMS,Soil electrical conductivity,Lysimeter,All,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-65 (Lysimeter GP2 (UGDaMS)),A_SoilVUE_EC_60cm,mS/m,,Y,Lysimeter 3,A_SoilVUE_EC_60cm,mS/m,15 min,"54.973499, -1.625865",,Lysimeter 3,UGDaMS,Soil electrical conductivity,Lysimeter,All,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-65 (Lysimeter GP2 (UGDaMS)),A_SoilVUE_EC_75cm,Perm,,Y,Lysimeter 3,A_SoilVUE_EC_75cm,mS/m,15 min,"54.973499, -1.625866",,Lysimeter 3,UGDaMS,Soil electrical conductivity,Lysimeter,All,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-65 (Lysimeter GP2 (UGDaMS)),A_SoilVUE_VWC_100cm,mS/m,,Y,Lysimeter 3,A_SoilVUE_VWC_100cm,%,5 min,"54.973499, -1.625867",,Lysimeter 3,UGDaMS,Soil moisture (VWC),Lysimeter,All,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-65 (Lysimeter GP2 (UGDaMS)),A_SoilVUE_VWC_10cm,%,,Y,Lysimeter 3,A_SoilVUE_VWC_10cm,%,5 min,"54.973499, -1.625868",,Lysimeter 3,UGDaMS,Soil moisture (VWC),Lysimeter,All,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-65 (Lysimeter GP2 (UGDaMS)),A_SoilVUE_VWC_20cm,%,,Y,Lysimeter 3,A_SoilVUE_VWC_20cm,%,5 min,"54.973499, -1.625869",,Lysimeter 3,UGDaMS,Soil moisture (VWC),Lysimeter,All,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-65 (Lysimeter GP2 (UGDaMS)),A_SoilVUE_VWC_30cm,%,,Y,Lysimeter 3,A_SoilVUE_VWC_30cm,%,5 min,"54.973499, -1.625870",,Lysimeter 3,UGDaMS,Soil moisture (VWC),Lysimeter,All,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-65 (Lysimeter GP2 (UGDaMS)),A_SoilVUE_VWC_40cm,%,,Y,Lysimeter 3,A_SoilVUE_VWC_40cm,%,5 min,"54.973499, -1.625871",,Lysimeter 3,UGDaMS,Soil moisture (VWC),Lysimeter,All,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-65 (Lysimeter GP2 (UGDaMS)),A_SoilVUE_VWC_50cm,%,,Y,Lysimeter 3,A_SoilVUE_VWC_50cm,%,5 min,"54.973499, -1.625872",,Lysimeter 3,UGDaMS,Soil moisture (VWC),Lysimeter,All,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-65 (Lysimeter GP2 (UGDaMS)),A_SoilVUE_VWC_5cm,%,,Y,Lysimeter 3,A_SoilVUE_VWC_5cm,%,5 min,"54.973499, -1.625873",,Lysimeter 3,UGDaMS,Soil moisture (VWC),Lysimeter,All,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
